scientificName,decimalLatitude,decimalLongitude
Berberis repens Lindl.,36.1295,-111.9439
Berberis repens Lindl.,35.9937,-111.9374
Mahonia repens (Lindl.) G.Don,41.1923,-111.9372
Berberis repens Lindl.,40.7959,-111.9366
Berberis repens Lindl.,41.2054,-111.9336
Mahonia repens (Lindl.) G.Don,41.2038,-111.9322
Berberis repens Lindl.,43.0794,-111.9309
Berberis repens Lindl.,41.2038,-111.9302
Berberis repens Lindl.,41.1722,-111.9249
Mahonia repens (Lindl.) G.Don,40.6676,-111.924
Berberis repens Lindl.,41.2014,-111.9233
Berberis repens Lindl.,41.2014,-111.9225
Berberis repens Lindl.,43.2966,-111.9215
Mahonia repens (Lindl.) G.Don,40.7726,-111.9214
Berberis repens Lindl.,43.293,-111.9209
Berberis repens Lindl.,40.7475,-111.9202
Berberis repens Lindl.,40.7419,-111.9177
Mahonia repens (Lindl.) G.Don,41.3852,-111.914
Berberis repens Lindl.,40.6627,-111.9126
Berberis repens Lindl.,40.5693,-111.9123
Berberis repens Lindl.,35.471,-111.9094
Mahonia repens (Lindl.) G.Don,35.9215,-111.9092
Berberis repens Lindl.,41.106,-111.9086
Mahonia repens (Lindl.) G.Don,41.2398,-111.9019
Berberis repens Lindl.,41.0664,-111.9006
Mahonia repens (Lindl.) G.Don,34.9419,-111.8994
Berberis repens Lindl.,40.7398,-111.895
Berberis repens Lindl.,40.8256,-111.8947
Berberis repens Lindl.,40.8281,-111.893
Berberis repens Lindl.,40.4405,-111.8928
Berberis repens Lindl.,40.6556,-111.8918
Berberis repens Lindl.,40.7951,-111.8913
Berberis repens Lindl.,41.0338,-111.8913
Berberis repens Lindl.,40.7608,-111.891
Mahonia repens (Lindl.) G.Don,41.0352,-111.8901
Berberis repens Lindl.,41.036,-111.888
Mahonia repens (Lindl.) G.Don,35.1424,-111.8879
Berberis repens Lindl.,40.7813,-111.8844
Berberis repens Lindl.,40.7845,-111.8832
Berberis repens Lindl.,40.7843,-111.8831
Berberis repens Lindl.,40.7835,-111.8829
Berberis repens Lindl.,40.7859,-111.8824
Berberis repens Lindl.,41.0681,-111.8789
Berberis repens Lindl.,40.7903,-111.8785
Berberis repens Lindl.,40.7903,-111.8784
Berberis repens Lindl.,40.7919,-111.8784
Berberis repens Lindl.,40.7928,-111.877
Berberis repens Lindl.,40.7928,-111.8769
Berberis repens Lindl.,40.7927,-111.8768
Berberis repens Lindl.,40.7934,-111.8767
Berberis repens Lindl.,40.7941,-111.8765
Berberis repens Lindl.,40.7943,-111.8765
Berberis repens Lindl.,40.7955,-111.8761
Berberis repens Lindl.,40.6811,-111.8748
Berberis repens Lindl.,40.7451,-111.8736
Berberis repens Lindl.,40.9847,-111.8727
Berberis repens Lindl.,40.8035,-111.8711
Berberis repens Lindl.,40.7726,-111.8686
Berberis repens Lindl.,40.4853,-111.8677
Berberis repens Lindl.,40.4853,-111.8676
Berberis repens Lindl.,40.8783,-111.8667
Berberis repens Lindl.,40.7948,-111.8666
Berberis repens Lindl.,40.7949,-111.8663
Berberis repens Lindl.,41.2186,-111.8644
Berberis repens Lindl.,41.2252,-111.8631
Berberis repens Lindl.,40.5654,-111.8627
Berberis repens Lindl.,40.7241,-111.8569
Berberis repens Lindl.,40.7242,-111.8567
Berberis repens Lindl.,40.7243,-111.8566
Berberis repens Lindl.,40.7241,-111.8565
Berberis repens Lindl.,40.7236,-111.8564
Berberis repens Lindl.,40.4949,-111.8563
Mahonia repens (Lindl.) G.Don,40.8463,-111.8523
Berberis repens Lindl.,41.2992,-111.852
Mahonia repens (Lindl.) G.Don,35.4057,-111.8516
Mahonia repens (Lindl.) G.Don,35.4077,-111.851
Berberis repens Lindl.,34.9342,-111.8497
Berberis repens Lindl.,40.8079,-111.8495
Berberis repens Lindl.,40.5066,-111.8477
Mahonia repens (Lindl.) G.Don,40.76,-111.8433
Berberis repens Lindl.,40.7489,-111.8428
Berberis repens Lindl.,40.7492,-111.8424
Berberis repens Lindl.,40.7492,-111.8422
Berberis repens Lindl.,40.7358,-111.8422
Berberis repens Lindl.,40.7495,-111.842
Berberis repens Lindl.,40.8812,-111.8419
Berberis repens Lindl.,40.7495,-111.8418
Berberis repens Lindl.,40.5394,-111.8417
Berberis repens Lindl.,40.7768,-111.8376
Berberis repens Lindl.,40.7641,-111.8371
Berberis repens Lindl.,41.2332,-111.8362
Berberis repens Lindl.,41.2338,-111.8356
Berberis repens Lindl.,40.7628,-111.8353
Berberis repens Lindl.,40.8143,-111.8344
Berberis repens Lindl.,40.7805,-111.8339
Berberis repens Lindl.,40.7808,-111.8339
Berberis repens Lindl.,34.323,-111.8338
Berberis repens Lindl.,40.5239,-111.8297
Berberis repens Lindl.,40.5247,-111.8286
Berberis repens Lindl.,40.4979,-111.8282
Berberis repens Lindl.,40.7634,-111.8277
Berberis repens Lindl.,40.7658,-111.8268
Mahonia repens (Lindl.) G.Don,35.0227,-111.8265
Mahonia repens (Lindl.) G.Don,35.0543,-111.8263
Berberis repens Lindl.,40.7645,-111.8248
Berberis repens Lindl.,40.765,-111.8248
Berberis repens Lindl.,40.7645,-111.8246
Berberis repens Lindl.,34.9066,-111.8242
Berberis repens Lindl.,40.7584,-111.824
Berberis repens Lindl.,40.4829,-111.8239
Berberis repens Lindl.,40.7691,-111.8236
Berberis repens Lindl.,40.7693,-111.8234
Mahonia repens (Lindl.) G.Don,37.9444,-111.8226
Berberis repens Lindl.,40.7635,-111.8224
Berberis repens Lindl.,40.7685,-111.8221
Berberis repens Lindl.,40.7624,-111.8219
Berberis repens Lindl.,40.7708,-111.8218
Berberis repens Lindl.,40.7707,-111.8218
Berberis repens Lindl.,40.4961,-111.8216
Berberis repens Lindl.,40.7703,-111.8213
Berberis repens Lindl.,40.799,-111.8213
Mahonia repens (Lindl.) G.Don,40.7684,-111.821
Berberis repens Lindl.,40.7598,-111.8207
Berberis repens Lindl.,40.6744,-111.8197
Berberis repens Lindl.,40.7703,-111.8195
Berberis repens Lindl.,40.7736,-111.8195
Berberis repens Lindl.,40.7729,-111.8194
Berberis repens Lindl.,40.7737,-111.8193
Berberis repens Lindl.,40.7603,-111.8187
Berberis repens Lindl.,40.7741,-111.8186
Berberis repens Lindl.,40.7738,-111.8183
Berberis repens Lindl.,40.7739,-111.8182
Berberis repens Lindl.,40.7739,-111.8181
Berberis repens Lindl.,40.7593,-111.818
Berberis repens Lindl.,40.533,-111.8179
Berberis repens Lindl.,40.7743,-111.8178
Berberis repens Lindl.,40.774,-111.8178
Berberis repens Lindl.,40.749,-111.8177
Berberis repens Lindl.,40.7743,-111.8176
Berberis repens Lindl.,40.7742,-111.8175
Berberis repens Lindl.,40.761,-111.817
Berberis repens Lindl.,40.6425,-111.815
Berberis repens Lindl.,40.5584,-111.8133
Berberis repens Lindl.,40.6353,-111.8122
Mahonia repens (Lindl.) G.Don,38.7468,-111.8119
Berberis repens Lindl.,40.7646,-111.8118
Berberis repens Lindl.,41.7452,-111.8097
Berberis repens Lindl.,40.7492,-111.8087
Berberis repens Lindl.,40.7496,-111.8086
Berberis repens Lindl.,40.7493,-111.8079
Berberis repens Lindl.,41.7054,-111.8077
Berberis repens Lindl.,40.752,-111.8073
Mahonia repens (Lindl.) G.Don,40.1459,-111.8068
Mahonia repens (Lindl.) G.Don,41.1551,-111.8068
Mahonia repens (Lindl.) G.Don,41.1552,-111.806
Berberis repens Lindl.,40.7725,-111.8059
Berberis repens Lindl.,40.6513,-111.8058
Berberis repens Lindl.,40.7532,-111.8042
Berberis repens Lindl.,40.6522,-111.8035
Berberis repens Lindl.,34.8253,-111.8034
Berberis repens Lindl.,41.8453,-111.8028
Mahonia repens (Lindl.) G.Don,40.8132,-111.8013
Mahonia repens (Lindl.) G.Don,44.0403,-111.8009
Berberis repens Lindl.,40.6521,-111.7985
Berberis repens Lindl.,40.6504,-111.7978
Berberis repens Lindl.,40.5717,-111.7969
Berberis repens Lindl.,40.6631,-111.796
Berberis repens Lindl.,40.6239,-111.7959
Berberis repens Lindl.,40.5665,-111.7955
Berberis repens Lindl.,40.5766,-111.7949
Mahonia repens (Lindl.) G.Don,41.7402,-111.7938
Mahonia repens (Lindl.) G.Don,41.6926,-111.7934
Berberis repens Lindl.,44.0214,-111.7927
Berberis repens Lindl.,40.6218,-111.7927
Berberis repens Lindl.,35.3725,-111.7924
Mahonia repens (Lindl.) G.Don,35.5356,-111.7923
Berberis repens Lindl.,40.6386,-111.7922
Berberis repens Lindl.,40.709,-111.7922
Berberis repens Lindl.,40.6387,-111.7916
Mahonia repens (Lindl.) G.Don,38.621,-111.7885
Berberis repens Lindl.,34.2978,-111.7873
Berberis repens Lindl.,41.7291,-111.7857
Berberis repens Lindl.,40.5922,-111.7856
Berberis repens Lindl.,34.2982,-111.7851
Mahonia repens (Lindl.) G.Don,42.2095,-111.7848
Berberis repens Lindl.,40.4159,-111.7825
Mahonia repens (Lindl.) G.Don,41.7675,-111.7811
Berberis repens Lindl.,35.2544,-111.7808
Berberis repens Lindl.,40.7625,-111.7806
Berberis repens Lindl.,40.4167,-111.7803
Berberis repens Lindl.,40.417,-111.7802
Berberis repens Lindl.,40.5755,-111.7795
Berberis repens Lindl.,35.0042,-111.776
Berberis repens Lindl.,40.5736,-111.7758
Berberis repens Lindl.,40.5617,-111.7755
Berberis repens Lindl.,40.8616,-111.7754
Berberis repens Lindl.,40.4913,-111.7745
Berberis repens Lindl.,40.5721,-111.7728
Berberis repens Lindl.,41.7294,-111.7723
Berberis repens Lindl.,35.1453,-111.7703
Berberis repens Lindl.,40.6722,-111.7699
Mahonia repens (Lindl.) G.Don,35.0032,-111.7697
Berberis repens Lindl.,41.7697,-111.7693
Mahonia repens (Lindl.) G.Don,41.769,-111.769
Berberis repens Lindl.,40.6975,-111.7685
Berberis repens Lindl.,40.6985,-111.7682
Berberis repens Lindl.,34.9391,-111.7681
Mahonia repens (Lindl.) G.Don,34.9417,-111.7681
Mahonia repens (Lindl.) G.Don,34.9777,-111.7673
Mahonia repens (Lindl.) G.Don,41.7667,-111.7667
Berberis repens Lindl.,40.6375,-111.7663
Berberis repens Lindl.,41.7703,-111.7653
Berberis repens Lindl.,40.6235,-111.7645
Berberis repens Lindl.,35.0019,-111.7643
Berberis repens Lindl.,40.6241,-111.7642
Berberis repens Lindl.,40.6567,-111.7625
Berberis repens Lindl.,41.7712,-111.7618
Berberis repens Lindl.,41.743,-111.7613
Berberis repens Lindl.,41.7431,-111.7609
Mahonia repens (Lindl.) G.Don,34.9858,-111.7603
Mahonia repens (Lindl.) G.Don,41.7707,-111.7601
Mahonia repens (Lindl.) G.Don,39.8216,-111.7599
Berberis repens Lindl.,40.5706,-111.7583
Berberis repens Lindl.,35.4003,-111.7581
Berberis repens Lindl.,40.7085,-111.7568
Berberis repens Lindl.,40.6961,-111.7564
Berberis repens Lindl.,41.7702,-111.7549
Berberis repens Lindl.,40.5721,-111.7549
Berberis repens Lindl.,39.9197,-111.7527
Berberis repens Lindl.,39.9203,-111.7522
Berberis repens Lindl.,34.9697,-111.7503
Mahonia repens (Lindl.) G.Don,34.9894,-111.75
Berberis repens Lindl.,34.991,-111.75
Berberis repens Lindl.,34.9894,-111.75
Berberis repens Lindl.,34.9958,-111.749
Berberis repens Lindl.,34.9961,-111.7489
Berberis repens Lindl.,38.5364,-111.7489
Berberis repens Lindl.,40.4862,-111.747
Berberis repens Lindl.,40.7122,-111.7459
Berberis repens Lindl.,40.7034,-111.7445
Berberis repens Lindl.,40.6214,-111.7434
Berberis repens Lindl.,40.4338,-111.7434
Berberis repens Lindl.,40.6209,-111.7432
Berberis repens Lindl.,34.9202,-111.7431
Berberis repens Lindl.,40.7069,-111.7425
Berberis repens Lindl.,40.6259,-111.7424
Mahonia repens (Lindl.) G.Don,35.0298,-111.7423
Berberis repens Lindl.,34.9105,-111.7414
Berberis repens Lindl.,35.3336,-111.741
Berberis repens Lindl.,40.6224,-111.741
Berberis repens Lindl.,40.8387,-111.7392
Mahonia repens (Lindl.) G.Don,34.8831,-111.7388
Berberis repens Lindl.,40.7687,-111.7387
Berberis repens Lindl.,40.6299,-111.7383
Berberis repens Lindl.,35.3478,-111.7382
Berberis repens Lindl.,40.7937,-111.7381
Berberis repens Lindl.,35.0624,-111.7379
Berberis repens Lindl.,39.8515,-111.7373
Berberis repens Lindl.,40.6301,-111.7356
Berberis repens Lindl.,35.0016,-111.7348
Berberis repens Lindl.,35.0052,-111.734
Berberis repens Lindl.,40.6799,-111.7335
Berberis repens Lindl.,40.6989,-111.7328
Berberis repens Lindl.,40.6983,-111.7328
Berberis repens Lindl.,40.5716,-111.7324
Mahonia repens (Lindl.) G.Don,35.3513,-111.7324
Berberis repens Lindl.,40.7875,-111.7323
Berberis repens Lindl.,40.6619,-111.7319
Berberis repens Lindl.,40.5725,-111.73
Berberis repens Lindl.,40.5722,-111.7297
Berberis repens Lindl.,40.0447,-111.7282
Berberis repens Lindl.,40.6226,-111.7273
Mahonia repens (Lindl.) G.Don,34.9124,-111.7269
Mahonia repens (Lindl.) G.Don,35.3746,-111.7253
Berberis repens Lindl.,41.7522,-111.7253
Berberis repens Lindl.,40.6347,-111.7241
Berberis repens Lindl.,40.6347,-111.724
Berberis repens Lindl.,40.6347,-111.724
Berberis repens Lindl.,40.6345,-111.7236
Berberis repens Lindl.,40.6998,-111.7235
Berberis repens Lindl.,40.6347,-111.7235
Berberis repens Lindl.,40.7717,-111.7225
Berberis repens Lindl.,35.3214,-111.7216
Berberis repens Lindl.,41.2353,-111.7216
Mahonia repens (Lindl.) G.Don,35.3144,-111.7215
Berberis repens Lindl.,41.2704,-111.7215
Berberis repens Lindl.,40.8013,-111.7204
Berberis repens Lindl.,40.6984,-111.7198
Berberis repens Lindl.,40.7,-111.7194
Berberis repens Lindl.,40.4398,-111.7191
Berberis repens Lindl.,40.44,-111.7187
Berberis repens Lindl.,34.8361,-111.7185
Berberis repens Lindl.,40.8012,-111.7168
Berberis repens Lindl.,41.763,-111.7161
Berberis repens Lindl.,40.7001,-111.716
Berberis repens Lindl.,40.7903,-111.7157
Berberis repens Lindl.,40.698,-111.7156
Berberis repens Lindl.,41.7635,-111.7156
Berberis repens Lindl.,41.7488,-111.7156
Berberis repens Lindl.,41.7632,-111.7152
Berberis repens Lindl.,40.6986,-111.7152
Berberis repens Lindl.,40.6965,-111.7143
Mahonia repens (Lindl.) G.Don,35.3238,-111.7138
Berberis repens Lindl.,40.2786,-111.7134
Berberis repens Lindl.,40.6263,-111.7131
Berberis repens Lindl.,40.4419,-111.7131
Berberis repens Lindl.,35.3067,-111.7131
Berberis repens Lindl.,39.744,-111.713
Berberis repens Lindl.,40.4422,-111.7127
Berberis repens Lindl.,40.4394,-111.7125
Berberis repens Lindl.,40.4384,-111.7124
Berberis repens Lindl.,40.4385,-111.7123
Berberis repens Lindl.,35.3234,-111.7123
Berberis repens Lindl.,40.7002,-111.7121
Berberis repens Lindl.,40.4429,-111.7119
Berberis repens Lindl.,40.6344,-111.7116
Berberis repens Lindl.,35.3295,-111.7115
Berberis repens Lindl.,40.6226,-111.711
Mahonia repens (Lindl.) G.Don,40.7744,-111.7108
Berberis repens Lindl.,40.4438,-111.7105
Berberis repens Lindl.,40.4436,-111.71
Berberis repens Lindl.,40.4438,-111.7092
Berberis repens Lindl.,40.4409,-111.7082
Mahonia repens (Lindl.) G.Don,42.0669,-111.7081
Mahonia repens (Lindl.) G.Don,44.1661,-111.7077
Berberis repens Lindl.,41.7451,-111.7071
Berberis repens Lindl.,40.4451,-111.7063
Berberis repens Lindl.,40.3778,-111.7061
Berberis repens Lindl.,40.4443,-111.7058
Berberis repens Lindl.,40.4443,-111.7057
Berberis repens Lindl.,35.3397,-111.7055
Berberis repens Lindl.,35.3131,-111.7054
Berberis repens Lindl.,35.3306,-111.705
Berberis repens Lindl.,40.4438,-111.7044
Mahonia repens (Lindl.) G.Don,40.6278,-111.7042
Berberis repens Lindl.,35.2622,-111.7038
Berberis repens Lindl.,41.8896,-111.7037
Berberis repens Lindl.,41.7595,-111.7024
Berberis repens Lindl.,35.3396,-111.7018
Berberis repens Lindl.,40.3635,-111.7008
Berberis repens Lindl.,40.3638,-111.7006
Berberis repens Lindl.,40.3638,-111.6997
Berberis repens Lindl.,40.3643,-111.6994
Berberis repens Lindl.,40.365,-111.6992
Berberis repens Lindl.,40.3651,-111.6991
Berberis repens Lindl.,40.3882,-111.6989
Berberis repens Lindl.,35.1012,-111.6987
Berberis repens Lindl.,40.3655,-111.6985
Mahonia repens (Lindl.) G.Don,42.2022,-111.6959
Berberis repens Lindl.,35.3321,-111.693
Mahonia repens (Lindl.) G.Don,35.3485,-111.6927
Berberis repens Lindl.,39.5632,-111.6909
Berberis repens Lindl.,39.557,-111.6886
Berberis repens Lindl.,39.5545,-111.6879
Berberis repens Lindl.,35.1976,-111.6845
Berberis repens Lindl.,40.4476,-111.6822
Berberis repens Lindl.,40.7824,-111.68
Berberis repens Lindl.,40.7983,-111.6791
Berberis repens Lindl.,42.1992,-111.6779
Berberis repens Lindl.,39.9505,-111.6765
Berberis repens Lindl.,40.7772,-111.6735
Berberis repens Lindl.,39.2908,-111.673
Berberis repens Lindl.,40.7299,-111.6703
Berberis repens Lindl.,34.89,-111.67
Berberis repens Lindl.,40.6253,-111.6688
Berberis repens Lindl.,40.5181,-111.6677
Mahonia repens (Lindl.) G.Don,35.0003,-111.6667
Mahonia repens (Lindl.) G.Don,35.3434,-111.6627
Mahonia repens (Lindl.) G.Don,42.3147,-111.6608
Berberis repens Lindl.,40.7228,-111.6594
Berberis repens Lindl.,40.4568,-111.6593
Berberis repens Lindl.,40.4571,-111.6592
Berberis repens Lindl.,40.4569,-111.6592
Berberis repens Lindl.,40.4568,-111.6591
Berberis repens Lindl.,40.7176,-111.6591
Berberis repens Lindl.,40.4574,-111.659
Mahonia repens (Lindl.) G.Don,35.2044,-111.6583
Mahonia repens (Lindl.) G.Don,35.3479,-111.6569
Mahonia repens (Lindl.) G.Don,42.3089,-111.6567
Mahonia repens (Lindl.) G.Don,40.2681,-111.6563
Mahonia repens (Lindl.) G.Don,40.721,-111.6561
Berberis repens Lindl.,40.7077,-111.6556
Mahonia repens (Lindl.) G.Don,35.1917,-111.6556
Berberis repens Lindl.,40.2467,-111.6546
Berberis repens Lindl.,40.246,-111.6539
Mahonia repens (Lindl.) G.Don,35.1906,-111.6533
Berberis repens Lindl.,41.8859,-111.6533
Berberis repens Lindl.,35.2688,-111.6531
Berberis repens Lindl.,43.6389,-111.6528
Berberis repens Lindl.,35.1828,-111.6528
Berberis repens Lindl.,40.247,-111.6524
Berberis repens Lindl.,40.2448,-111.652
Berberis repens Lindl.,35.163,-111.6519
Berberis repens Lindl.,41.8002,-111.6514
Mahonia repens (Lindl.) G.Don,35.1981,-111.6513
Berberis repens Lindl.,41.7994,-111.6513
Berberis repens Lindl.,35.1981,-111.651
Mahonia repens (Lindl.) G.Don,35.1981,-111.6506
Berberis repens Lindl.,35.2789,-111.6504
Berberis repens Lindl.,40.2445,-111.6498
Berberis repens Lindl.,40.2455,-111.6493
Berberis repens Lindl.,40.2476,-111.6485
Berberis repens Lindl.,40.4886,-111.6483
Berberis repens Lindl.,40.6495,-111.6479
Mahonia repens (Lindl.) G.Don,41.7972,-111.647
Berberis repens Lindl.,41.797,-111.6462
Berberis repens Lindl.,40.3258,-111.645
Berberis repens Lindl.,35.3016,-111.6449
Berberis repens Lindl.,46.7667,-111.6441
Berberis repens Lindl.,35.1885,-111.6434
Berberis repens Lindl.,41.8951,-111.643
Berberis repens Lindl.,35.1714,-111.6429
Berberis repens Lindl.,40.4834,-111.6427
Berberis repens Lindl.,40.6477,-111.6423
Berberis repens Lindl.,37.935,-111.642
Berberis repens Lindl.,40.3279,-111.6418
Berberis repens Lindl.,40.3289,-111.6415
Berberis repens Lindl.,41.8232,-111.641
Berberis repens Lindl.,41.805,-111.6409
Berberis repens Lindl.,35.2577,-111.6406
Berberis repens Lindl.,35.2578,-111.6406
Mahonia repens (Lindl.) G.Don,34.9432,-111.6399
Berberis repens Lindl.,40.2779,-111.6397
Berberis repens Lindl.,41.7811,-111.6362
Berberis repens Lindl.,40.2526,-111.6355
Berberis repens Lindl.,41.7055,-111.6344
Mahonia repens (Lindl.) G.Don,42.3236,-111.6339
Mahonia repens (Lindl.) G.Don,41.7833,-111.6333
Berberis repens Lindl.,35.1833,-111.6333
Berberis repens Lindl.,35.1295,-111.6325
Berberis repens Lindl.,43.6463,-111.631
Berberis repens Lindl.,40.6628,-111.6308
Berberis repens Lindl.,40.2655,-111.6306
Berberis repens Lindl.,40.2644,-111.6302
Berberis repens Lindl.,40.2644,-111.6302
Berberis repens Lindl.,43.6456,-111.6302
Berberis repens Lindl.,40.2649,-111.6301
Berberis repens Lindl.,43.5939,-111.6301
Berberis repens Lindl.,40.324,-111.6301
Berberis repens Lindl.,35.1826,-111.63
Mahonia repens (Lindl.) G.Don,35.2336,-111.63
Berberis repens Lindl.,40.3105,-111.6288
Berberis repens Lindl.,40.0883,-111.6283
Berberis repens Lindl.,35.0813,-111.6279
Berberis repens Lindl.,40.245,-111.6273
Berberis repens Lindl.,40.2449,-111.6273
Berberis repens Lindl.,35.1802,-111.6271
Berberis repens Lindl.,35.1428,-111.627
Mahonia repens (Lindl.) G.Don,41.757,-111.627
Berberis repens Lindl.,35.1795,-111.6268
Berberis repens Lindl.,35.285,-111.6268
Berberis repens Lindl.,35.2624,-111.6264
Berberis repens Lindl.,35.1438,-111.6264
Berberis repens Lindl.,40.4738,-111.6257
Berberis repens Lindl.,35.2032,-111.6257
Berberis repens Lindl.,35.1747,-111.6253
Berberis repens Lindl.,40.3173,-111.6246
Berberis repens Lindl.,35.1802,-111.6243
Berberis repens Lindl.,40.5713,-111.6237
Berberis repens Lindl.,40.2246,-111.6237
Berberis repens Lindl.,40.4053,-111.6236
Berberis repens Lindl.,40.4386,-111.6231
Berberis repens Lindl.,40.3303,-111.6208
Berberis repens Lindl.,40.4052,-111.6204
Berberis repens Lindl.,40.3295,-111.6204
Berberis repens Lindl.,46.765,-111.6199
Mahonia repens (Lindl.) G.Don,35.359,-111.6199
Berberis repens Lindl.,40.4056,-111.6196
Berberis repens Lindl.,40.2249,-111.6182
Berberis repens Lindl.,35.1428,-111.6181
Berberis repens Lindl.,40.2245,-111.6178
Berberis repens Lindl.,40.4053,-111.6173
Berberis repens Lindl.,40.265,-111.6172
Berberis repens Lindl.,40.2651,-111.6167
Mahonia repens (Lindl.) G.Don,41.7833,-111.6167
Berberis repens Lindl.,35.1434,-111.6163
Berberis repens Lindl.,40.2651,-111.6157
Berberis repens Lindl.,40.6067,-111.6148
Berberis repens Lindl.,40.2647,-111.6134
Mahonia repens (Lindl.) G.Don,35.2288,-111.6129
Berberis repens Lindl.,35.1508,-111.6128
Berberis repens Lindl.,40.3363,-111.6125
Berberis repens Lindl.,40.3371,-111.612
Berberis repens Lindl.,40.282,-111.6117
Berberis repens Lindl.,40.3369,-111.6099
Berberis repens Lindl.,40.3381,-111.6087
Berberis repens Lindl.,40.3379,-111.6086
Berberis repens Lindl.,40.3381,-111.6085
Berberis repens Lindl.,40.419,-111.6081
Berberis repens Lindl.,40.3382,-111.6081
Berberis repens Lindl.,40.3391,-111.6081
Berberis repens Lindl.,40.3387,-111.6077
Berberis repens Lindl.,35.0811,-111.6067
Berberis repens Lindl.,41.7736,-111.6063
Berberis repens Lindl.,40.3396,-111.6058
Berberis repens Lindl.,40.4042,-111.6056
Berberis repens Lindl.,40.7579,-111.6055
Berberis repens Lindl.,40.4041,-111.6054
Berberis repens Lindl.,40.404,-111.6053
Berberis repens Lindl.,40.4037,-111.6053
Berberis repens Lindl.,40.4041,-111.6048
Berberis repens Lindl.,41.68,-111.6042
Berberis repens Lindl.,40.3881,-111.6035
Berberis repens Lindl.,40.3419,-111.6023
Berberis repens Lindl.,40.3407,-111.6022
Berberis repens Lindl.,40.339,-111.6019
Berberis repens Lindl.,40.3411,-111.6018
Berberis repens Lindl.,40.3424,-111.6018
Berberis repens Lindl.,40.2687,-111.6007
Berberis repens Lindl.,40.4046,-111.6001
Berberis repens Lindl.,42.7167,-111.6
Berberis repens Lindl.,35.1904,-111.5989
Berberis repens Lindl.,35.1206,-111.5988
Berberis repens Lindl.,34.2503,-111.598
Berberis repens Lindl.,40.3444,-111.5978
Berberis repens Lindl.,40.0663,-111.5973
Berberis repens Lindl.,35.1275,-111.5971
Berberis repens Lindl.,40.3926,-111.5963
Berberis repens Lindl.,35.1081,-111.596
Mahonia repens (Lindl.) G.Don,34.7743,-111.5954
Berberis repens Lindl.,40.6014,-111.5933
Berberis repens Lindl.,35.241,-111.5921
Berberis repens Lindl.,40.5855,-111.5911
Berberis repens Lindl.,40.5833,-111.5898
Berberis repens Lindl.,40.4017,-111.5883
Berberis repens Lindl.,35.1793,-111.5875
Berberis repens Lindl.,35.1262,-111.5874
Mahonia repens (Lindl.) G.Don,41.7667,-111.5833
Berberis repens Lindl.,43.5988,-111.5823
Mahonia repens (Lindl.) G.Don,40.2532,-111.5764
Berberis repens Lindl.,35.1312,-111.5753
Berberis repens Lindl.,41.3164,-111.5717
Berberis repens Lindl.,34.77,-111.57
Berberis repens Lindl.,35.0688,-111.5651
Berberis repens Lindl.,35.1197,-111.5624
Berberis repens Lindl.,40.3479,-111.5622
Berberis repens Lindl.,40.3489,-111.5616
Berberis repens Lindl.,40.6887,-111.5599
Berberis repens Lindl.,35.1991,-111.5588
Berberis repens Lindl.,40.6992,-111.5572
Berberis repens Lindl.,40.6856,-111.557
Berberis repens Lindl.,40.1417,-111.5569
Berberis repens Lindl.,40.1498,-111.5559
Berberis repens Lindl.,41.878,-111.5556
Berberis repens Lindl.,40.0361,-111.5555
Berberis repens Lindl.,40.4587,-111.5523
Berberis repens Lindl.,35.0919,-111.5517
Berberis repens Lindl.,40.3477,-111.5491
Berberis repens Lindl.,35.2046,-111.5482
Berberis repens Lindl.,35.2322,-111.5481
Mahonia repens (Lindl.) G.Don,40.1512,-111.548
Berberis repens Lindl.,40.3468,-111.5471
Berberis repens Lindl.,40.3477,-111.5462
Berberis repens Lindl.,44.3323,-111.5459
Berberis repens Lindl.,40.1503,-111.5458
Berberis repens Lindl.,35.0914,-111.5407
Berberis repens Lindl.,43.6153,-111.5392
Berberis repens Lindl.,38.9548,-111.5371
Berberis repens Lindl.,43.6293,-111.537
Berberis repens Lindl.,40.6556,-111.5357
Berberis repens Lindl.,43.6349,-111.535
Berberis repens Lindl.,42.0982,-111.5348
Mahonia repens (Lindl.) G.Don,41.9833,-111.5333
Berberis repens Lindl.,40.6763,-111.5329
Mahonia repens (Lindl.) G.Don,35.2029,-111.5327
Berberis repens Lindl.,35.1904,-111.5289
Berberis repens Lindl.,34.9597,-111.527
Berberis repens Lindl.,40.3316,-111.5264
Berberis repens Lindl.,40.3328,-111.525
Berberis repens Lindl.,40.3325,-111.5241
Berberis repens Lindl.,40.3347,-111.5239
Berberis repens Lindl.,40.3351,-111.5236
Berberis repens Lindl.,35.1719,-111.516
Berberis repens Lindl.,40.655,-111.5149
Mahonia repens (Lindl.) G.Don,34.9656,-111.51
Berberis repens Lindl.,34.9681,-111.5099
Berberis repens Lindl.,40.6488,-111.5098
Berberis repens Lindl.,40.4809,-111.5097
Berberis repens Lindl.,40.6913,-111.5053
Berberis repens Lindl.,40.7015,-111.5052
Berberis repens Lindl.,35.1667,-111.504
Berberis repens Lindl.,42.3492,-111.5025
Mahonia repens (Lindl.) G.Don,35.1682,-111.5024
Mahonia repens (Lindl.) G.Don,41.67,-111.5
Berberis repens Lindl.,40.1616,-111.4998
Berberis repens Lindl.,35.0658,-111.4989
Berberis repens Lindl.,35.0663,-111.4983
